"ano","codmunres","municipio","cobertura_sinasc"
2018,"240970","Pedro Avelino",91.9
2018,"240980","Pedro Velho",100
2018,"240990","Pendências",98.8
2018,"241000","Pilões",95.6
2018,"241010","Poço Branco",100
2018,"241020","Portalegre",100
2018,"241025","Porto do Mangue",98.9
2018,"241030","Serra Caiada",98.5
2018,"241040","Pureza",100
2018,"241050","Rafael Fernandes",98.8
2018,"241060","Rafael Godeiro",100
2018,"241070","Riacho da Cruz",91.8
2018,"241080","Riacho de Santana",97.7
2018,"241090","Riachuelo",100
2018,"241100","Rodolfo Fernandes",100
2018,"241105","Tibau",100
2018,"241110","Ruy Barbosa",92.1
2018,"241120","Santa Cruz",99.8
2018,"241140","Santana do Matos",98.8
2018,"241142","Santana do Seridó",100
2018,"241150","Santo Antônio",99.4
2018,"241160","São Bento do Norte",98.3
2018,"241170","São Bento do Trairí",100
2018,"241180","São Fernando",100
2018,"241190","São Francisco do Oeste",100
2018,"241200","São Gonçalo do Amarante",99.5
2018,"241210","São João do Sabugi",100
2018,"241220","São José de Mipibu",98
2018,"241230","São José do Campestre",99.3
2018,"241240","São José do Seridó",95.4
2018,"241250","São Miguel",100
2018,"241255","São Miguel do Gostoso",96.5
2018,"241260","São Paulo do Potengi",97.8
2018,"241270","São Pedro",93.8
2018,"241280","São Rafael",98.8
2018,"241290","São Tomé",100
2018,"241300","São Vicente",100
2018,"241310","Senador Elói de Souza",100
2018,"241320","Senador Georgino Avelino",100
2018,"241330","Serra de São Bento",97.3
2018,"241335","Serra do Mel",99.5
2018,"241340","Serra Negra do Norte",100
2018,"241350","Serrinha",98
2018,"241355","Serrinha dos Pintos",100
2018,"241360","Severiano Melo",95.3
2018,"241370","Sítio Novo",96.9
2018,"241380","Taboleiro Grande",100
2018,"241390","Taipu",98
2018,"241400","Tangará",100
2018,"241410","Tenente Ananias",98.5
2018,"241415","Tenente Laurentino Cruz",97.7
2018,"241420","Tibau do Sul",97.5
2018,"241430","Timbaúba dos Batistas",100
2018,"241440","Touros",99
2018,"241445","Triunfo Potiguar",100
2018,"241450","Umarizal",98.2
2018,"241460","Upanema",100
2018,"241470","Várzea",97.4
2018,"241475","Venha-Ver",95.5
2018,"241480","Vera Cruz",98.9
2018,"241490","Viçosa",100
2018,"241500","Vila Flor",100
2018,"250010","Água Branca",100
2018,"250020","Aguiar",98.2
2018,"250030","Alagoa Grande",99.8
2018,"250040","Alagoa Nova",99.1
2018,"250050","Alagoinha",97.9
2018,"250053","Alcantil",97.6
2018,"250057","Algodão de Jandaíra",98
2018,"250060","Alhandra",99.5
2018,"250070","São João do Rio do Peixe",100
2018,"250073","Amparo",100
2018,"250077","Aparecida",99.2
2018,"250080","Araçagi",98.7
2018,"250090","Arara",96.9
2018,"250100","Araruna",99.3
2018,"250110","Areia",100
2018,"250115","Areia de Baraúnas",100
2018,"250120","Areial",100
2018,"250130","Aroeiras",99.7
2018,"250135","Assunção",100
2018,"250140","Baía da Traição",100
2018,"250150","Bananeiras",98.8
2018,"250153","Baraúna",100
2018,"250157","Barra de Santana",99.2
2018,"250160","Barra de Santa Rosa",100
2018,"250170","Barra de São Miguel",98.7
2018,"250180","Bayeux",99.6
2018,"250190","Belém",98.7
2018,"250200","Belém do Brejo do Cruz",95.9
2018,"250205","Bernardino Batista",100
2018,"250210","Boa Ventura",100
2018,"250215","Boa Vista",99.1
2018,"250220","Bom Jesus",100
2018,"250230","Bom Sucesso",98.2
2018,"250240","Bonito de Santa Fé",93.8
2018,"250250","Boqueirão",99.3
2018,"250260","Igaracy",100
2018,"250270","Borborema",98.7
2018,"250280","Brejo do Cruz",95
2018,"250290","Brejo dos Santos",98.6
2018,"250300","Caaporã",99.4
2018,"250310","Cabaceiras",100
2018,"250320","Cabedelo",99.4
2018,"250330","Cachoeira dos Índios",99.3
2018,"250340","Cacimba de Areia",100
2018,"250350","Cacimba de Dentro",99.5
2018,"250355","Cacimbas",100
2018,"250360","Caiçara",100
2018,"250370","Cajazeiras",99.9
2018,"250375","Cajazeirinhas",97
2018,"250380","Caldas Brandão",97.7
2018,"250390","Camalaú",100
2018,"250400","Campina Grande",100
2018,"250403","Capim",100
2018,"250407","Caraúbas",100
2018,"250410","Carrapateira",100
2018,"250415","Casserengue",99
2018,"250420","Catingueira",100
2018,"250430","Catolé do Rocha",98.3
2018,"250435","Caturité",100
2018,"250440","Conceição",99.2
2018,"250450","Condado",98.9
2018,"250460","Conde",100
2018,"250470","Congo",98.6
2018,"250480","Coremas",98.2
2018,"250485","Coxixola",100
2018,"250490","Cruz do Espírito Santo",100
2018,"250500","Cubati",100
2018,"250510","Cuité",100
2018,"250520","Cuitegi",100
2018,"250523","Cuité de Mamanguape",100
2018,"250527","Curral de Cima",100
2018,"250530","Curral Velho",95.6
2018,"250535","Damião",100
2018,"250540","Desterro",99.2
2018,"250550","Vista Serrana",100
2018,"250560","Diamante",100
2018,"250570","Dona Inês",99.3
2018,"250580","Duas Estradas",100
2018,"250590","Emas",100
2018,"250600","Esperança",99.8
2018,"250610","Fagundes",99
2018,"250620","Frei Martinho",100
2018,"250625","Gado Bravo",100
2018,"250630","Guarabira",99.3
2018,"250640","Gurinhém",96.9
2018,"250650","Gurjão",100
2018,"250660","Ibiara",98.7
2018,"250670","Imaculada",99.4
2018,"250680","Ingá",100
2018,"250690","Itabaiana",95.2
2018,"250700","Itaporanga",99.1
2018,"250710","Itapororoca",99.3
2018,"250720","Itatuba",100
2018,"250730","Jacaraú",100
2018,"250740","Jericó",98
2018,"250750","João Pessoa",99.8
2018,"250760","Juarez Távora",100
2018,"250770","Juazeirinho",99.1
2018,"250780","Junco do Seridó",99
2018,"250790","Juripiranga",96
2018,"250800","Juru",99.1
2018,"250810","Lagoa",100
2018,"250820","Lagoa de Dentro",98.7
2018,"250830","Lagoa Seca",99.7
2018,"250840","Lastro",100
2018,"250850","Livramento",99
2018,"250855","Logradouro",100
2018,"250860","Lucena",100
2018,"250870","Mãe d'Água",100
2018,"250880","Malta",100
2018,"250890","Mamanguape",99.8
2018,"250900","Manaíra",99.3
2018,"250905","Marcação",98
2018,"250910","Mari",99.7
2018,"250915","Marizópolis",98.4
2018,"250920","Massaranduba",97.5
2018,"250930","Mataraca",100
2018,"250933","Matinhas",100
2018,"250937","Mato Grosso",92
2018,"250939","Maturéia",100
2018,"250940","Mogeiro",97.1
2018,"250950","Montadas",97.5
2018,"250960","Monte Horebe",98.5
2018,"250970","Monteiro",99.8
2018,"250980","Mulungu",97.2
2018,"250990","Natuba",99.1
2018,"251000","Nazarezinho",100
2018,"251010","Nova Floresta",100
2018,"251020","Nova Olinda",100
2018,"251030","Nova Palmeira",100
2018,"251040","Olho d'Água",100
2018,"251050","Olivedos",100
2018,"251060","Ouro Velho",100
2018,"251065","Parari",100
2018,"251070","Passagem",100
2018,"251080","Patos",99.7
2018,"251090","Paulista",96.7
2018,"251100","Pedra Branca",98.2
2018,"251110","Pedra Lavrada",100
2018,"251120","Pedras de Fogo",99.4
2018,"251130","Piancó",100
2018,"251140","Picuí",99.6
2018,"251150","Pilar",95.2
2018,"251160","Pilões",98.7
2018,"251170","Pilõezinhos",99.1
2018,"251180","Pirpirituba",99.3
2018,"251190","Pitimbu",99.2
2018,"251200","Pocinhos",100
2018,"251203","Poço Dantas",100
2018,"251207","Poço de José de Moura",97.9
2018,"251210","Pombal",99.1
2018,"251220","Prata",100
2018,"251230","Princesa Isabel",98.3
2018,"251240","Puxinanã",100
2018,"251250","Queimadas",100
2018,"251260","Quixaba",100
2018,"251270","Remígio",100
2018,"251272","Pedro Régis",100
2018,"251274","Riachão",100
2018,"251275","Riachão do Bacamarte",100
2018,"251276","Riachão do Poço",100
2018,"251278","Riacho de Santo Antônio",100
2018,"251280","Riacho dos Cavalos",97.8
2018,"251290","Rio Tinto",99.7
2018,"251300","Salgadinho",100
2018,"251310","Salgado de São Félix",94.4
2018,"251315","Santa Cecília",100
2018,"251320","Santa Cruz",98.8
2018,"251330","Santa Helena",97.1
2018,"251335","Santa Inês",100
2018,"251340","Santa Luzia",100
2018,"251350","Santana de Mangueira",100
2018,"251360","Santana dos Garrotes",99
2018,"251365","Joca Claudino",100
2018,"251370","Santa Rita",99.9
2018,"251380","Santa Teresinha",100
2018,"251385","Santo André",100
2018,"251390","São Bento",98.6
2018,"251392","São Bentinho",100
2018,"251394","São Domingos do Cariri",97.1
2018,"251396","São Domingos",100
2018,"251398","São Francisco",100
2018,"251400","São João do Cariri",98.6
2018,"251410","São João do Tigre",100
2018,"251420","São José da Lagoa Tapada",100
2018,"251430","São José de Caiana",98.5
2018,"251440","São José de Espinharas",100
2018,"251445","São José dos Ramos",94.8
2018,"251450","São José de Piranhas",100
2018,"251455","São José de Princesa",100
2018,"251460","São José do Bonfim",100
2018,"251465","São José do Brejo do Cruz",100
2018,"251470","São José do Sabugi",97.8
2018,"251480","São José dos Cordeiros",100
2018,"251490","São Mamede",97.9
2018,"251500","São Miguel de Taipu",96
2018,"251510","São Sebastião de Lagoa de Roça",100
2018,"251520","São Sebastião do Umbuzeiro",100
2018,"251530","Sapé",100
2018,"251540","São Vicente do Seridó",100
2018,"251550","Serra Branca",98.2
2018,"251560","Serra da Raiz",97.3
2018,"251570","Serra Grande",100
2018,"251580","Serra Redonda",99
2018,"251590","Serraria",97.4
2018,"251593","Sertãozinho",98.6
2018,"251597","Sobrado",98.6
2018,"251600","Solânea",98.9
2018,"251610","Soledade",99.5
2018,"251615","Sossêgo",100
2018,"251620","Sousa",99
2018,"251630","Sumé",98.1
2018,"251640","Tacima",100
2018,"251650","Taperoá",100
2018,"251660","Tavares",99.5
2018,"251670","Teixeira",100
2018,"251675","Tenório",100
2018,"251680","Triunfo",100
2018,"251690","Uiraúna",99
2018,"251700","Umbuzeiro",100
2018,"251710","Várzea",100
2018,"251720","Vieirópolis",100
2018,"251740","Zabelê",97.1
2018,"260005","Abreu e Lima",99.1
2018,"260010","Afogados da Ingazeira",99.4
2018,"260020","Afrânio",99.1
2018,"260030","Agrestina",96.7
2018,"260040","Água Preta",99.1
2018,"260050","Águas Belas",99.1
2018,"260060","Alagoinha",97.3
2018,"260070","Aliança",98.6
2018,"260080","Altinho",97.6
2018,"260090","Amaraji",98.6
2018,"260100","Angelim",98
2018,"260105","Araçoiaba",99.3
2018,"260110","Araripina",99.8
2018,"260120","Arcoverde",92.6
2018,"260130","Barra de Guabiraba",99.4
2018,"260140","Barreiros",98.7
2018,"260150","Belém de Maria",98.5
2018,"260160","Belém do São Francisco",99
2018,"260170","Belo Jardim",99.1
2018,"260180","Betânia",98
2018,"260190","Bezerros",98.4
2018,"260200","Bodocó",99.9
2018,"260210","Bom Conselho",99.1
2018,"260220","Bom Jardim",100
2018,"260230","Bonito",99.5
2018,"260240","Brejão",99.3
2018,"260250","Brejinho",99.1
2018,"260260","Brejo da Madre de Deus",99.6
2018,"260270","Buenos Aires",99.5
2018,"260280","Buíque",96.3
2018,"260290","Cabo de Santo Agostinho",98.6
2018,"260300","Cabrobó",98.9
2018,"260310","Cachoeirinha",98
2018,"260320","Caetés",98.7
2018,"260330","Calçado",98.3
2018,"260340","Calumbi",98.9
2018,"260345","Camaragibe",98.9
2018,"260350","Camocim de São Félix",97.7
2018,"260360","Camutanga",97
2018,"260370","Canhotinho",99.6
2018,"260380","Capoeiras",99.5
2018,"260390","Carnaíba",99.5
2018,"260392","Carnaubeira da Penha",98.8
2018,"260400","Carpina",99.7
2018,"260410","Caruaru",98.5
2018,"260415","Casinhas",98.2
2018,"260420","Catende",98.9
2018,"260430","Cedro",98.3
2018,"260440","Chã de Alegria",98.2
2018,"260450","Chã Grande",97.4
2018,"260460","Condado",94.9
2018,"260470","Correntes",98.7
2018,"260480","Cortês",94.5
2018,"260490","Cumaru",96.3
2018,"260500","Cupira",96.9
2018,"260510","Custódia",98.3
2018,"260515","Dormentes",99.9
2018,"260520","Escada",97.6
2018,"260530","Exu",99.6
2018,"260540","Feira Nova",99.6
2018,"260545","Fernando de Noronha",99.9
2018,"260550","Ferreiros",100
2018,"260560","Flores",99.5
2018,"260570","Floresta",99.7
2018,"260580","Frei Miguelinho",98.7
2018,"260590","Gameleira",97.4
2018,"260600","Garanhuns",98.8
2018,"260610","Glória do Goitá",99.3
2018,"260620","Goiana",99.2
2018,"260630","Granito",98.2
2018,"260640","Gravatá",99.3
2018,"260650","Iati",99.3
2018,"260660","Ibimirim",96.5
2018,"260670","Ibirajuba",96
2018,"260680","Igarassu",99.3
2018,"260690","Iguaracy",99.9
2018,"260700","Inajá",96
2018,"260710","Ingazeira",99.9
2018,"260720","Ipojuca",99.1
2018,"260730","Ipubi",99.5
2018,"260740","Itacuruba",99.9
2018,"260750","Itaíba",96.6
2018,"260760","Ilha de Itamaracá",97.6
2018,"260765","Itambé",98.3
2018,"260770","Itapetim",99.4
2018,"260775","Itapissuma",99.2
2018,"260780","Itaquitinga",99.6
2018,"260790","Jaboatão dos Guararapes",99.6
2018,"260795","Jaqueira",98.8
2018,"260800","Jataúba",98.2
2018,"260805","Jatobá",95.3
2018,"260810","João Alfredo",99.2
2018,"260820","Joaquim Nabuco",96
2018,"260825","Jucati",99.4
2018,"260830","Jupi",99.2
2018,"260840","Jurema",98.3
2018,"260845","Lagoa do Carro",100
2018,"260850","Lagoa de Itaenga",99.6
2018,"260860","Lagoa do Ouro",94.9
2018,"260870","Lagoa dos Gatos",97.3
2018,"260875","Lagoa Grande",99.7
2018,"260880","Lajedo",99.7
2018,"260890","Limoeiro",99.6
2018,"260900","Macaparana",100
2018,"260910","Machados",100
2018,"260915","Manari",96.8
2018,"260920","Maraial",99.9
2018,"260930","Mirandiba",98.5
2018,"260940","Moreno",99
2018,"260950","Nazaré da Mata",99.5
2018,"260960","Olinda",99.6
2018,"260970","Orobó",100
2018,"260980","Orocó",99.9
2018,"260990","Ouricuri",99.8
2018,"261000","Palmares",99.2
2018,"261010","Palmeirina",99
2018,"261020","Panelas",99.1
2018,"261030","Paranatama",98.6
2018,"261040","Parnamirim",99.2
2018,"261050","Passira",99.9
2018,"261060","Paudalho",99.7
2018,"261070","Paulista",99.1
2018,"261080","Pedra",92.8
2018,"261090","Pesqueira",97
2018,"261100","Petrolândia",99
2018,"261110","Petrolina",99.8
2018,"261120","Poção",98
2018,"261130","Pombos",99.9
2018,"261140","Primavera",99.9
2018,"261150","Quipapá",99.6
2018,"261153","Quixaba",98.9
2018,"261160","Recife",99.4
2018,"261170","Riacho das Almas",98.8
2018,"261180","Ribeirão",97.9
2018,"261190","Rio Formoso",99.4
2018,"261200","Sairé",99.9
2018,"261210","Salgadinho",95.5
2018,"261220","Salgueiro",98.3
2018,"261230","Saloá",99.5
2018,"261240","Sanharó",96.6
2018,"261245","Santa Cruz",99.4
2018,"261247","Santa Cruz da Baixa Verde",99.4
2018,"261250","Santa Cruz do Capibaribe",99.4
2018,"261255","Santa Filomena",99.9
2018,"261260","Santa Maria da Boa Vista",99.3
2018,"261270","Santa Maria do Cambucá",91.4
2018,"261280","Santa Terezinha",99.9
2018,"261290","São Benedito do Sul",98.5
2018,"261300","São Bento do Una",98.5
2018,"261310","São Caitano",98.7
2018,"261320","São João",99.9
2018,"261330","São Joaquim do Monte",99.4
2018,"261340","São José da Coroa Grande",99.4
2018,"261350","São José do Belmonte",99.7
2018,"261360","São José do Egito",99.5
2018,"261370","São Lourenço da Mata",99.3
2018,"261380","São Vicente Ferrer",99
2018,"261390","Serra Talhada",99.3
2018,"261400","Serrita",97.8
2018,"261410","Sertânia",97
2018,"261420","Sirinhaém",96.7
2018,"261430","Moreilândia",99.9
2018,"261440","Solidão",99.9
2018,"261450","Surubim",99.9
2018,"261460","Tabira",98.9
2018,"261470","Tacaimbó",98.9
2018,"261480","Tacaratu",98.3
2018,"261485","Tamandaré",97.9
2018,"261500","Taquaritinga do Norte",98.1
2018,"261510","Terezinha",99.9
2018,"261520","Terra Nova",97.7
2018,"261530","Timbaúba",99.2
2018,"261540","Toritama",99
2018,"261550","Tracunhaém",99.9
2018,"261560","Trindade",99.4
2018,"261570","Triunfo",100
2018,"261580","Tupanatinga",96.8
2018,"261590","Tuparetama",99.1
2018,"261600","Venturosa",95.7
2018,"261610","Verdejante",97.8
2018,"261618","Vertente do Lério",98.3
2018,"261620","Vertentes",99.9
2018,"261630","Vicência",99.3
2018,"261640","Vitória de Santo Antão",99.9
2018,"261650","Xexéu",96.9
2018,"270010","Água Branca",97.4
2018,"270020","Anadia",98.3
2018,"270030","Arapiraca",99.2
2018,"270040","Atalaia",99.5
2018,"270050","Barra de Santo Antônio",98.4
2018,"270060","Barra de São Miguel",100
2018,"270070","Batalha",99
2018,"270080","Belém",100
2018,"270090","Belo Monte",99.9
2018,"270100","Boca da Mata",96.8
2018,"270110","Branquinha",100
2018,"270120","Cacimbinhas",98.1
2018,"270130","Cajueiro",93.2
2018,"270135","Campestre",100
2018,"270140","Campo Alegre",98.3
2018,"270150","Campo Grande",100
2018,"270160","Canapi",98.6
2018,"270170","Capela",91.7
2018,"270180","Carneiros",99.4
2018,"270190","Chã Preta",98
2018,"270200","Coité do Nóia",99.3
2018,"270210","Colônia Leopoldina",99.3
2018,"270220","Coqueiro Seco",98.8
2018,"270230","Coruripe",99.3
2018,"270235","Craíbas",99.3
2018,"270240","Delmiro Gouveia",94.9
2018,"270250","Dois Riachos",99.4
2018,"270255","Estrela de Alagoas",100
2018,"270260","Feira Grande",99.4
2018,"270270","Feliz Deserto",98.6
2018,"270280","Flexeiras",94.8
2018,"270290","Girau do Ponciano",99.8
2018,"270300","Ibateguara",100
2018,"270310","Igaci",99.7
2018,"270320","Igreja Nova",98.5
2018,"270330","Inhapi",99
2018,"270340","Jacaré dos Homens",99
2018,"270350","Jacuípe",99.9
2018,"270360","Japaratinga",100
2018,"270370","Jaramataia",96.9
2018,"270375","Jequiá da Praia",99.9
2018,"270380","Joaquim Gomes",97.9
2018,"270390","Jundiá",99.9
2018,"270400","Junqueiro",99.1
2018,"270410","Lagoa da Canoa",98.8
2018,"270420","Limoeiro de Anadia",99.7
2018,"270430","Maceió",98.7
2018,"270440","Major Isidoro",98.7
2018,"270450","Maragogi",99
2018,"270460","Maravilha",98
2018,"270470","Marechal Deodoro",98.6
2018,"270480","Maribondo",99.4
2018,"270490","Mar Vermelho",100
2018,"270500","Mata Grande",98.9
2018,"270510","Matriz de Camaragibe",98
2018,"270520","Messias",100
2018,"270530","Minador do Negrão",98.7
2018,"270540","Monteirópolis",100
2018,"270550","Murici",99
2018,"270560","Novo Lino",98.7
2018,"270570","Olho d'Água das Flores",99.1
2018,"270580","Olho d'Água do Casado",97.8
2018,"270590","Olho d'Água Grande",100
2018,"270600","Olivença",99.1
2018,"270610","Ouro Branco",99.5
2018,"270620","Palestina",100
2018,"270630","Palmeira dos Índios",99.1
2018,"270640","Pão de Açúcar",99.7
2018,"270642","Pariconha",96.8
2018,"270644","Paripueira",99.5
2018,"270650","Passo de Camaragibe",99.1
2018,"270660","Paulo Jacinto",100
